"Image.File"	"Carbonate.sand"	"Coral.rubble"	"Indeterminate"	"Senile.coral.reef"
"389"	"f000/wlh2_000272.jpg"	0.902	0.046	0.002	0.05
"390"	"f000/wlh2_000413.jpg"	0.826	0.142	0	0.032
"391"	"f000/wlh2_000139.jpg"	0.076	0.084	0.002	0.838
"392"	"f000/wlh2_000934.jpg"	0.052	0.912	0.002	0.034
"393"	"f000/wlh2_000629.jpg"	0.012	0.964	0	0.024
"394"	"f000/wlh2_000826.jpg"	0.046	0.562	0.002	0.39
"395"	"f000/wlh2_000688.jpg"	0.004	0.306	0	0.69
"396"	"f000/wlh2_000686.jpg"	0.008	0.258	0	0.734
"397"	"f000/wlh2_000800.jpg"	0.834	0.072	0	0.094
"398"	"f000/wlh2_000963.jpg"	0.978	0.006	0	0.016
"399"	"f000/wlh2_000741.jpg"	0.822	0.126	0	0.052
"400"	"f000/wlh2_000994.jpg"	0.962	0.006	0	0.032
"401"	"f000/wlh2_000539.jpg"	0.998	0	0	0.002
"402"	"f000/wlh2_000116.jpg"	0.706	0.184	0.014	0.096
"403"	"f000/wlh2_000440.jpg"	0.086	0.214	0	0.7
"404"	"f000/wlh2_000453.jpg"	0.044	0.764	0	0.192
"405"	"f000/wlh2_000573.jpg"	0.996	0.002	0	0.002
"406"	"f000/wlh2_000261.jpg"	0.346	0.432	0	0.222
"407"	"f000/wlh2_000112.jpg"	0.862	0.098	0.01	0.03
"408"	"f000/wlh2_000534.jpg"	0.962	0.018	0	0.02
"409"	"f000/wlh2_000683.jpg"	0.022	0.82	0	0.158
"410"	"f000/wlh2_000766.jpg"	0.07	0.822	0	0.108
"411"	"f000/wlh2_000577.jpg"	0.94	0.022	0	0.038
"412"	"f000/wlh2_000001.jpg"	0.448	0.218	0.028	0.306
"413"	"f000/wlh2_000977.jpg"	0.984	0.002	0	0.014
"414"	"f000/wlh2_000343.jpg"	0.718	0.218	0.008	0.056
"415"	"f000/wlh2_000958.jpg"	0.938	0.026	0	0.036
"416"	"f000/wlh2_000900.jpg"	0.938	0.034	0	0.028
"417"	"f000/wlh2_000780.jpg"	0.016	0.324	0	0.66
"418"	"f000/wlh2_000792.jpg"	0.674	0.17	0	0.156
"419"	"f000/wlh2_000515.jpg"	1	0	0	0
"420"	"f000/wlh2_000082.jpg"	0.362	0.358	0.018	0.262
"421"	"f000/wlh2_000899.jpg"	0.99	0.002	0	0.008
"422"	"f000/wlh2_000856.jpg"	0.948	0.02	0	0.032
"423"	"f000/wlh2_000911.jpg"	0.784	0.132	0	0.084
"424"	"f000/wlh2_000433.jpg"	0.004	0.952	0	0.044
"425"	"f000/wlh2_000402.jpg"	0.482	0.272	0	0.246
"426"	"f000/wlh2_000328.jpg"	0.018	0.114	0	0.868
"427"	"f000/wlh2_000988.jpg"	0.976	0.006	0	0.018
"428"	"f000/wlh2_000889.jpg"	0.002	0.294	0	0.704
"429"	"f000/wlh2_000827.jpg"	0.022	0.236	0	0.742
"430"	"f000/wlh2_000152.jpg"	0.196	0.088	0	0.716
"431"	"f000/wlh2_000065.jpg"	0.018	0.962	0.002	0.018
"432"	"f000/wlh2_000609.jpg"	0.854	0.038	0.002	0.106
"433"	"f000/wlh2_000929.jpg"	0.02	0.246	0	0.734
"434"	"f000/wlh2_000795.jpg"	0.062	0.698	0	0.24
"435"	"f000/wlh2_000279.jpg"	0.836	0.12	0	0.044
"436"	"f000/wlh2_000904.jpg"	0.95	0.03	0	0.02
"437"	"f000/wlh2_000962.jpg"	0.968	0.022	0	0.01
"438"	"f000/wlh2_000532.jpg"	1	0	0	0
"439"	"f000/wlh2_000436.jpg"	0.146	0.564	0.004	0.286
"440"	"f000/wlh2_000277.jpg"	0.032	0.202	0	0.766
"441"	"f000/wlh2_000030.jpg"	0.984	0.012	0	0.004
"442"	"f000/wlh2_000693.jpg"	0.098	0.586	0	0.316
"443"	"f000/wlh2_000374.jpg"	0.384	0.45	0.002	0.164
"444"	"f000/wlh2_000612.jpg"	0.108	0.794	0	0.098
"445"	"f000/wlh2_000813.jpg"	0.008	0.284	0	0.708
"446"	"f000/wlh2_000840.jpg"	0.1	0.75	0	0.15
"447"	"f000/wlh2_000247.jpg"	0.272	0.266	0.002	0.46
"448"	"f000/wlh2_000960.jpg"	0.216	0.118	0	0.666
"449"	"f000/wlh2_000621.jpg"	0.022	0.942	0	0.036
"450"	"f000/wlh2_000550.jpg"	1	0	0	0
"451"	"f000/wlh2_000194.jpg"	0.748	0.162	0	0.09
"452"	"f000/wlh2_000332.jpg"	0.034	0.06	0.002	0.904
"453"	"f000/wlh2_000895.jpg"	0.882	0.034	0	0.084
"454"	"f000/wlh2_000930.jpg"	0.048	0.846	0	0.106
"455"	"f000/wlh2_000640.jpg"	0.004	0.972	0.002	0.022
"456"	"f000/wlh2_000069.jpg"	0.052	0.866	0	0.082
"457"	"f000/wlh2_000421.jpg"	0.086	0.608	0	0.306
"458"	"f000/wlh2_000985.jpg"	0.95	0.008	0.002	0.04
"459"	"f000/wlh2_000912.jpg"	0.736	0.15	0	0.114
"460"	"f000/wlh2_000784.jpg"	0.942	0.024	0	0.034
"461"	"f000/wlh2_000223.jpg"	0.712	0.074	0	0.214
"462"	"f000/wlh2_000725.jpg"	0.006	0.31	0	0.684
"463"	"f000/wlh2_000476.jpg"	0.93	0.026	0	0.044
"464"	"f000/wlh2_000691.jpg"	0.006	0.922	0	0.072
"465"	"f000/wlh2_000357.jpg"	0.242	0.37	0	0.388
"466"	"f000/wlh2_000578.jpg"	0.89	0.048	0	0.062
"467"	"f000/wlh2_000043.jpg"	0.95	0.038	0	0.012
"468"	"f000/wlh2_000708.jpg"	0.012	0.824	0	0.164
"469"	"f000/wlh2_000197.jpg"	0.892	0.038	0	0.07
"470"	"f000/wlh2_000504.jpg"	0.998	0	0	0.002
"471"	"f000/wlh2_000906.jpg"	0.926	0.034	0	0.04
"472"	"f000/wlh2_000526.jpg"	1	0	0	0
"473"	"f000/wlh2_000252.jpg"	0.828	0.114	0	0.058
"474"	"f000/wlh2_000949.jpg"	0.994	0.004	0	0.002
"475"	"f000/wlh2_000625.jpg"	0.774	0.122	0.006	0.098
"476"	"f000/wlh2_000080.jpg"	0.326	0.386	0.008	0.28
"477"	"f000/wlh2_000312.jpg"	0.89	0.088	0	0.022
"478"	"f000/wlh2_000744.jpg"	0.928	0.04	0	0.032
"479"	"f000/wlh2_000615.jpg"	0.572	0.304	0.006	0.118
"480"	"f000/wlh2_000368.jpg"	0.204	0.632	0.002	0.162
"481"	"f000/wlh2_000455.jpg"	0.07	0.808	0	0.122
"482"	"f000/wlh2_000094.jpg"	0.78	0.148	0	0.072
"483"	"f000/wlh2_000320.jpg"	0.942	0.044	0	0.014
"484"	"f000/wlh2_000068.jpg"	0.03	0.914	0	0.056
"485"	"f000/wlh2_000459.jpg"	0.986	0.01	0.004	0
"486"	"f000/wlh2_000781.jpg"	0.85	0.114	0	0.036
"487"	"f000/wlh2_000191.jpg"	0.906	0.026	0	0.068
"488"	"f000/wlh2_000469.jpg"	0.914	0.05	0	0.036
"489"	"f000/wlh2_000183.jpg"	0.854	0.08	0	0.066
"490"	"f000/wlh2_000547.jpg"	0.996	0.002	0	0.002
"491"	"f000/wlh2_000595.jpg"	0.872	0.08	0.002	0.046
"492"	"f000/wlh2_000289.jpg"	0.326	0.488	0	0.186
"493"	"f000/wlh2_000003.jpg"	0.972	0.018	0	0.01
"494"	"f000/wlh2_000186.jpg"	0.906	0.044	0	0.05
"495"	"f000/wlh2_000551.jpg"	1	0	0	0
"496"	"f000/wlh2_000041.jpg"	0.958	0.026	0	0.016
"497"	"f000/wlh2_000831.jpg"	0.11	0.816	0	0.074
"498"	"f000/wlh2_000802.jpg"	0.014	0.612	0.002	0.372
"499"	"f000/wlh2_000098.jpg"	0.916	0.026	0	0.058
"500"	"f000/wlh2_000108.jpg"	0.854	0.076	0	0.07
"501"	"f000/wlh2_000004.jpg"	0.982	0.006	0	0.012
"502"	"f000/wlh2_000214.jpg"	0.382	0.36	0	0.258
"503"	"f000/wlh2_000490.jpg"	0.988	0.008	0	0.004
"504"	"f000/wlh2_000154.jpg"	0.048	0.054	0	0.898
"505"	"f000/wlh2_000040.jpg"	0.95	0.032	0	0.018
"506"	"f000/wlh2_000205.jpg"	0.032	0.26	0.002	0.706
"507"	"f000/wlh2_000679.jpg"	0.08	0.73	0.002	0.188
"508"	"f000/wlh2_000119.jpg"	0.244	0.448	0.026	0.282
"509"	"f000/wlh2_000096.jpg"	0.852	0.048	0	0.1
"510"	"f000/wlh2_000999.jpg"	0.986	0.006	0	0.008
"511"	"f000/wlh2_000748.jpg"	0.866	0.07	0	0.064
"512"	"f000/wlh2_000913.jpg"	0.342	0.646	0	0.012
"513"	"f000/wlh2_000627.jpg"	0.198	0.574	0.002	0.226
"514"	"f000/wlh2_000752.jpg"	0.012	0.302	0	0.686
"515"	"f000/wlh2_000585.jpg"	0.828	0.082	0.002	0.088
"516"	"f000/wlh2_000250.jpg"	0.976	0.016	0	0.008
"517"	"f000/wlh2_000834.jpg"	0.92	0.016	0	0.064
"518"	"f000/wlh2_000991.jpg"	0.976	0.008	0.002	0.014
"519"	"f000/wlh2_000019.jpg"	1	0	0	0
"520"	"f000/wlh2_000393.jpg"	0.08	0.54	0	0.38
"521"	"f000/wlh2_000692.jpg"	0.006	0.212	0	0.782
"522"	"f000/wlh2_000870.jpg"	0.904	0.076	0	0.02
"523"	"f000/wlh2_000838.jpg"	0.17	0.734	0	0.096
"524"	"f000/wlh2_000100.jpg"	0.86	0.054	0	0.086
"525"	"f000/wlh2_000703.jpg"	0.162	0.746	0	0.092
"526"	"f000/wlh2_000954.jpg"	0.998	0	0	0.002
"527"	"f000/wlh2_000131.jpg"	0.49	0.206	0	0.304
"528"	"f000/wlh2_000626.jpg"	0.146	0.758	0.008	0.088
"529"	"f000/wlh2_000304.jpg"	0.816	0.09	0	0.094
"530"	"f000/wlh2_000408.jpg"	0.548	0.136	0	0.316
"531"	"f000/wlh2_000157.jpg"	0.064	0.1	0.002	0.834
"532"	"f000/wlh2_000841.jpg"	0.92	0.044	0	0.036
"533"	"f000/wlh2_000103.jpg"	0.832	0.062	0	0.106
"534"	"f000/wlh2_000451.jpg"	0.006	0.922	0	0.072
"535"	"f000/wlh2_000797.jpg"	0.654	0.248	0	0.098
"536"	"f000/wlh2_000208.jpg"	0.142	0.432	0	0.426
"537"	"f000/wlh2_000493.jpg"	1	0	0	0
"538"	"f000/wlh2_000034.jpg"	0.994	0.002	0	0.004
"539"	"f000/wlh2_000970.jpg"	0.996	0.002	0	0.002
"540"	"f000/wlh2_000216.jpg"	0.732	0.152	0	0.116
"541"	"f000/wlh2_000198.jpg"	0.528	0.084	0.002	0.386
"542"	"f000/wlh2_000127.jpg"	0.074	0.132	0	0.794
"543"	"f000/wlh2_000750.jpg"	0.202	0.036	0	0.762
"544"	"f000/wlh2_000130.jpg"	0.774	0.106	0	0.12
"545"	"f000/wlh2_000286.jpg"	0.092	0.168	0	0.74
"546"	"f000/wlh2_000032.jpg"	0.994	0.004	0	0.002
"547"	"f000/wlh2_000527.jpg"	0.988	0.006	0.002	0.004
"548"	"f000/wlh2_000545.jpg"	1	0	0	0
"549"	"f000/wlh2_000031.jpg"	0.978	0.016	0.004	0.002
"550"	"f000/wlh2_000173.jpg"	0.098	0.096	0	0.806
"551"	"f000/wlh2_000624.jpg"	0.57	0.26	0.014	0.156
"552"	"f000/wlh2_000412.jpg"	0.93	0.038	0	0.032
"553"	"f000/wlh2_000606.jpg"	0.01	0.94	0	0.05
"554"	"f000/wlh2_000951.jpg"	0.992	0	0	0.008
"555"	"f000/wlh2_000124.jpg"	0.758	0.112	0.002	0.128
"556"	"f000/wlh2_000885.jpg"	0.014	0.298	0	0.688
"557"	"f000/wlh2_000722.jpg"	0.97	0.016	0	0.014
"558"	"f000/wlh2_000241.jpg"	0.458	0.142	0.012	0.388
"559"	"f000/wlh2_000140.jpg"	0.038	0.186	0.002	0.774
"560"	"f000/wlh2_000337.jpg"	0.43	0.31	0	0.26
"561"	"f000/wlh2_000853.jpg"	0.27	0.048	0	0.682
"562"	"f000/wlh2_000993.jpg"	0.996	0	0	0.004
"563"	"f000/wlh2_000805.jpg"	0.186	0.104	0.002	0.708
"564"	"f000/wlh2_000099.jpg"	0.618	0.21	0.002	0.17
"565"	"f000/wlh2_000414.jpg"	0.912	0.038	0	0.05
"566"	"f000/wlh2_000892.jpg"	0.37	0.508	0.002	0.12
"567"	"f000/wlh2_000460.jpg"	0.982	0.012	0	0.006
"568"	"f000/wlh2_000090.jpg"	0.904	0.026	0	0.07
"569"	"f000/wlh2_000218.jpg"	0.062	0.692	0.002	0.244
"570"	"f000/wlh2_000278.jpg"	0.386	0.342	0.002	0.27
"571"	"f000/wlh2_000248.jpg"	0.142	0.108	0	0.75
"572"	"f000/wlh2_000478.jpg"	0.26	0.022	0	0.718
"573"	"f000/wlh2_000566.jpg"	0.882	0.036	0.004	0.078
"574"	"f000/wlh2_000062.jpg"	0.154	0.726	0.002	0.118
"575"	"f000/wlh2_000984.jpg"	0.98	0.01	0	0.01
"576"	"f000/wlh2_000379.jpg"	0.794	0.148	0	0.058
"577"	"f000/wlh2_000997.jpg"	0.994	0	0	0.006
"578"	"f000/wlh2_000608.jpg"	0.958	0.01	0	0.032
"579"	"f000/wlh2_000735.jpg"	0.124	0.108	0	0.768
"580"	"f000/wlh2_000983.jpg"	0.992	0.002	0	0.006
"581"	"f000/wlh2_000097.jpg"	0.768	0.1	0	0.132
"582"	"f000/wlh2_000309.jpg"	0.978	0.014	0.002	0.006
"583"	"f000/wlh2_000732.jpg"	0.302	0.468	0	0.23
"584"	"f000/wlh2_000172.jpg"	0.054	0.058	0	0.888
"585"	"f000/wlh2_000306.jpg"	0.876	0.056	0	0.068
"586"	"f000/wlh2_000426.jpg"	0.012	0.954	0	0.034
"587"	"f000/wlh2_000630.jpg"	0.016	0.942	0	0.042
"588"	"f000/wlh2_000311.jpg"	0.892	0.07	0.002	0.036
"589"	"f000/wlh2_000964.jpg"	0.982	0.004	0	0.014
"590"	"f000/wlh2_000128.jpg"	0.08	0.842	0.002	0.076
"591"	"f000/wlh2_000325.jpg"	0.208	0.412	0.004	0.376
"592"	"f000/wlh2_000226.jpg"	0.042	0.066	0	0.892
"593"	"f000/wlh2_000371.jpg"	0.046	0.122	0.002	0.83
"594"	"f000/wlh2_000756.jpg"	0.722	0.086	0.002	0.19
"595"	"f000/wlh2_000358.jpg"	0.11	0.842	0	0.048
"596"	"f000/wlh2_000793.jpg"	0.218	0.432	0	0.35
"597"	"f000/wlh2_000919.jpg"	0.014	0.838	0.002	0.146
"598"	"f000/wlh2_000568.jpg"	1	0	0	0
"599"	"f000/wlh2_000562.jpg"	0.996	0.004	0	0
"600"	"f000/wlh2_000574.jpg"	0.98	0.014	0	0.006
"601"	"f000/wlh2_000560.jpg"	0.998	0.002	0	0
"602"	"f000/wlh2_000229.jpg"	0.3	0.506	0	0.194
"603"	"f000/wlh2_000711.jpg"	0.972	0.022	0	0.006
"604"	"f000/wlh2_000590.jpg"	0.97	0.022	0	0.008
"605"	"f000/wlh2_000655.jpg"	0.088	0.722	0.002	0.188
"606"	"f000/wlh2_000937.jpg"	0.06	0.872	0	0.068
"607"	"f000/wlh2_000382.jpg"	0.89	0.05	0.002	0.058
"608"	"f000/wlh2_000583.jpg"	1	0	0	0
"609"	"f000/wlh2_000387.jpg"	0.656	0.258	0	0.086
"610"	"f000/wlh2_000680.jpg"	0	0.36	0	0.64
"611"	"f000/wlh2_000689.jpg"	0.018	0.914	0	0.068
"612"	"f000/wlh2_000758.jpg"	0.9	0.078	0	0.022
"613"	"f000/wlh2_000217.jpg"	0.588	0.218	0.002	0.192
"614"	"f000/wlh2_000401.jpg"	0.102	0.726	0	0.172
"615"	"f000/wlh2_000046.jpg"	0.926	0.032	0	0.042
"616"	"f000/wlh2_000464.jpg"	0.982	0.006	0.004	0.008
"617"	"f000/wlh2_000109.jpg"	0.608	0.338	0.008	0.046
"618"	"f000/wlh2_000106.jpg"	0.83	0.112	0.002	0.056
"619"	"f000/wlh2_000165.jpg"	0.054	0.168	0	0.778
"620"	"f000/wlh2_000538.jpg"	1	0	0	0
"621"	"f000/wlh2_000667.jpg"	0.05	0.788	0.012	0.15
"622"	"f000/wlh2_000824.jpg"	0.048	0.64	0	0.312
"623"	"f000/wlh2_000089.jpg"	0.452	0.32	0.024	0.204
"624"	"f000/wlh2_000559.jpg"	1	0	0	0
"625"	"f000/wlh2_000156.jpg"	0.08	0.11	0	0.81
"626"	"f000/wlh2_000028.jpg"	0.992	0.006	0	0.002
"627"	"f000/wlh2_000845.jpg"	0.796	0.056	0	0.148
"628"	"f000/wlh2_000370.jpg"	0.312	0.414	0.002	0.272
"629"	"f000/wlh2_000454.jpg"	0.008	0.942	0	0.05
"630"	"f000/wlh2_000868.jpg"	0.01	0.222	0	0.768
"631"	"f000/wlh2_000915.jpg"	0.858	0.094	0	0.048
"632"	"f000/wlh2_000163.jpg"	0.042	0.07	0.002	0.886
"633"	"f000/wlh2_000581.jpg"	0.998	0	0	0.002
"634"	"f000/wlh2_000767.jpg"	0.002	0.28	0	0.718
"635"	"f000/wlh2_000728.jpg"	0.018	0.774	0	0.208
"636"	"f000/wlh2_000308.jpg"	0.97	0.022	0	0.008
"637"	"f000/wlh2_000070.jpg"	0.026	0.938	0	0.036
"638"	"f000/wlh2_000481.jpg"	0.998	0	0	0.002
"639"	"f000/wlh2_000933.jpg"	0.004	0.984	0	0.012
"640"	"f000/wlh2_000291.jpg"	0.076	0.698	0	0.226
"641"	"f000/wlh2_000243.jpg"	0.946	0.02	0	0.034
"642"	"f000/wlh2_000403.jpg"	0.874	0.056	0	0.07
"643"	"f000/wlh2_000006.jpg"	0.878	0.014	0	0.108
"644"	"f000/wlh2_000570.jpg"	1	0	0	0
"645"	"f000/wlh2_000598.jpg"	0.75	0.14	0	0.11
"646"	"f000/wlh2_000416.jpg"	0.91	0.026	0	0.064
"647"	"f000/wlh2_000239.jpg"	0.66	0.158	0	0.182
"648"	"f000/wlh2_000086.jpg"	0.752	0.218	0	0.03
"649"	"f000/wlh2_000649.jpg"	0.012	0.288	0	0.7
"650"	"f000/wlh2_000392.jpg"	0.09	0.17	0	0.74
"651"	"f000/wlh2_000975.jpg"	0.996	0	0	0.004
"652"	"f000/wlh2_000449.jpg"	0.26	0.432	0.024	0.284
"653"	"f000/wlh2_000589.jpg"	0.974	0.024	0	0.002
"654"	"f000/wlh2_000284.jpg"	0.118	0.212	0.01	0.66
"655"	"f000/wlh2_000761.jpg"	0.866	0.066	0	0.068
"656"	"f000/wlh2_000259.jpg"	0.864	0.064	0	0.072
"657"	"f000/wlh2_000804.jpg"	0.166	0.604	0.004	0.226
"658"	"f000/wlh2_000071.jpg"	0.012	0.938	0	0.05
"659"	"f000/wlh2_000388.jpg"	0.076	0.218	0.002	0.704
"660"	"f000/wlh2_000142.jpg"	0.184	0.076	0	0.74
"661"	"f000/wlh2_000828.jpg"	0.252	0.408	0	0.34
"662"	"f000/wlh2_000269.jpg"	0.718	0.224	0	0.058
"663"	"f000/wlh2_000846.jpg"	0.786	0.042	0	0.172
"664"	"f000/wlh2_000724.jpg"	0.216	0.55	0	0.234
"665"	"f000/wlh2_000333.jpg"	0.086	0.704	0	0.21
"666"	"f000/wlh2_000631.jpg"	0.03	0.858	0.002	0.11
"667"	"f000/wlh2_000944.jpg"	0.996	0.002	0	0.002
"668"	"f000/wlh2_000604.jpg"	0.41	0.48	0.008	0.102
"669"	"f000/wlh2_000256.jpg"	0.956	0.026	0	0.018
"670"	"f000/wlh2_000362.jpg"	0.092	0.16	0.008	0.74
"671"	"f000/wlh2_000078.jpg"	0.14	0.71	0.002	0.148
"672"	"f000/wlh2_000319.jpg"	0.836	0.084	0	0.08
"673"	"f000/wlh2_000437.jpg"	0.05	0.808	0	0.142
"674"	"f000/wlh2_000660.jpg"	0.018	0.896	0	0.086
"675"	"f000/wlh2_000701.jpg"	0.756	0.09	0	0.154
"676"	"f000/wlh2_000878.jpg"	0.01	0.208	0	0.782
"677"	"f000/wlh2_000178.jpg"	0.094	0.048	0	0.858
"678"	"f000/wlh2_000806.jpg"	0.398	0.388	0	0.214
"679"	"f000/wlh2_000146.jpg"	0.112	0.114	0	0.774
"680"	"f000/wlh2_000723.jpg"	0.952	0.048	0	0
"681"	"f000/wlh2_000447.jpg"	0.016	0.892	0	0.092
"682"	"f000/wlh2_000558.jpg"	0.994	0.006	0	0
"683"	"f000/wlh2_000450.jpg"	0.162	0.102	0	0.736
"684"	"f000/wlh2_000552.jpg"	0.99	0.004	0	0.006
"685"	"f000/wlh2_000596.jpg"	0.174	0.636	0	0.19
"686"	"f000/wlh2_000938.jpg"	0.868	0.12	0	0.012
"687"	"f000/wlh2_000260.jpg"	0.87	0.026	0	0.104
"688"	"f000/wlh2_000137.jpg"	0.296	0.318	0.004	0.382
"689"	"f000/wlh2_000782.jpg"	0.814	0.174	0	0.012
"690"	"f000/wlh2_000564.jpg"	0.968	0.002	0	0.03
"691"	"f000/wlh2_000313.jpg"	0.944	0.038	0	0.018
"692"	"f000/wlh2_000894.jpg"	0.216	0.094	0	0.69
"693"	"f000/wlh2_000883.jpg"	0.048	0.246	0	0.706
"694"	"f000/wlh2_000345.jpg"	0.06	0.79	0.004	0.146
"695"	"f000/wlh2_000976.jpg"	0.994	0.004	0	0.002
"696"	"f000/wlh2_000775.jpg"	0.506	0.462	0	0.032
"697"	"f000/wlh2_000749.jpg"	0.632	0.19	0	0.178
"698"	"f000/wlh2_000815.jpg"	0.018	0.308	0	0.674
"699"	"f000/wlh2_000185.jpg"	0.876	0.024	0	0.1
"700"	"f000/wlh2_000633.jpg"	0.096	0.774	0	0.13
"701"	"f000/wlh2_000617.jpg"	0.056	0.852	0	0.092
"702"	"f000/wlh2_000045.jpg"	0.904	0.05	0	0.046
"703"	"f000/wlh2_000666.jpg"	0.014	0.356	0.002	0.628
"704"	"f000/wlh2_000754.jpg"	0.02	0.302	0	0.678
"705"	"f000/wlh2_000227.jpg"	0.192	0.246	0	0.562
"706"	"f000/wlh2_000969.jpg"	0.97	0.02	0.002	0.008
"707"	"f000/wlh2_000335.jpg"	0.588	0.272	0.004	0.136
"708"	"f000/wlh2_000299.jpg"	0.098	0.116	0.002	0.784
"709"	"f000/wlh2_000508.jpg"	0.994	0	0	0.006
"710"	"f000/wlh2_000729.jpg"	0.002	0.254	0	0.744
"711"	"f000/wlh2_000485.jpg"	0.964	0.018	0	0.018
"712"	"f000/wlh2_000505.jpg"	0.998	0	0	0.002
"713"	"f000/wlh2_000945.jpg"	0.992	0.004	0	0.004
"714"	"f000/wlh2_000926.jpg"	0.012	0.85	0	0.138
"715"	"f000/wlh2_000519.jpg"	0.998	0	0	0.002
"716"	"f000/wlh2_000417.jpg"	0.676	0.168	0	0.156
"717"	"f000/wlh2_000438.jpg"	0.046	0.746	0.002	0.206
"718"	"f000/wlh2_000316.jpg"	0.85	0.078	0	0.072
"719"	"f000/wlh2_000125.jpg"	0.414	0.406	0	0.18
"720"	"f000/wlh2_000822.jpg"	0.126	0.686	0	0.188
"721"	"f000/wlh2_000349.jpg"	0.72	0.226	0	0.054
"722"	"f000/wlh2_000778.jpg"	0.956	0.036	0	0.008
"723"	"f000/wlh2_000656.jpg"	0.932	0.044	0	0.024
"724"	"f000/wlh2_000310.jpg"	0.884	0.054	0.002	0.06
"725"	"f000/wlh2_000262.jpg"	0.878	0.064	0	0.058
"726"	"f000/wlh2_000801.jpg"	0.048	0.208	0	0.744
"727"	"f000/wlh2_000010.jpg"	0.96	0.012	0	0.028
"728"	"f000/wlh2_000346.jpg"	0.158	0.504	0.002	0.336
"729"	"f000/wlh2_000489.jpg"	0.988	0.01	0	0.002
"730"	"f000/wlh2_000509.jpg"	0.986	0.006	0.002	0.006
"731"	"f000/wlh2_000654.jpg"	0.006	0.33	0	0.664
"732"	"f000/wlh2_000901.jpg"	0.874	0.074	0	0.052
"733"	"f000/wlh2_000222.jpg"	0.006	0.17	0	0.824
"734"	"f000/wlh2_000201.jpg"	0.212	0.106	0	0.682
"735"	"f000/wlh2_000918.jpg"	0.01	0.904	0.002	0.084
"736"	"f000/wlh2_000544.jpg"	0.996	0.002	0	0.002
"737"	"f000/wlh2_000502.jpg"	0.994	0.006	0	0
"738"	"f000/wlh2_000452.jpg"	0.036	0.9	0.002	0.062
"739"	"f000/wlh2_000092.jpg"	0.842	0.08	0.002	0.076
"740"	"f000/wlh2_000803.jpg"	0.002	0.3	0	0.698
"741"	"f000/wlh2_000637.jpg"	0.008	0.922	0	0.07
"742"	"f000/wlh2_000739.jpg"	0.936	0.048	0	0.016
"743"	"f000/wlh2_000867.jpg"	0.064	0.568	0	0.368
"744"	"f000/wlh2_000529.jpg"	0.99	0.004	0	0.006
"745"	"f000/wlh2_000120.jpg"	0.092	0.682	0	0.226
"746"	"f000/wlh2_000474.jpg"	0.992	0.004	0	0.004
"747"	"f000/wlh2_000350.jpg"	0.774	0.14	0.006	0.08
"748"	"f000/wlh2_000726.jpg"	0.004	0.816	0	0.18
"749"	"f000/wlh2_000833.jpg"	0.962	0.02	0	0.018
"750"	"f000/wlh2_000611.jpg"	0.114	0.826	0	0.06
"751"	"f000/wlh2_000149.jpg"	0.036	0.17	0	0.794
"752"	"f000/wlh2_000684.jpg"	0.042	0.264	0	0.694
"753"	"f000/wlh2_000704.jpg"	0.21	0.744	0	0.046
"754"	"f000/wlh2_000745.jpg"	0.996	0.002	0	0.002
"755"	"f000/wlh2_000907.jpg"	0.906	0.048	0	0.046
"756"	"f000/wlh2_000863.jpg"	0.656	0.238	0.008	0.098
"757"	"f000/wlh2_000134.jpg"	0.764	0.172	0	0.064
"758"	"f000/wlh2_000136.jpg"	0.062	0.778	0.002	0.158
"759"	"f000/wlh2_000779.jpg"	0.088	0.49	0	0.422
"760"	"f000/wlh2_000007.jpg"	0.972	0.014	0	0.014
"761"	"f000/wlh2_000957.jpg"	0.996	0	0	0.004
"762"	"f000/wlh2_000685.jpg"	0.146	0.688	0	0.166
"763"	"f000/wlh2_000866.jpg"	0.054	0.194	0	0.752
"764"	"f000/wlh2_000061.jpg"	0.47	0.31	0.01	0.21
"765"	"f000/wlh2_000400.jpg"	0.022	0.296	0	0.682
"766"	"f000/wlh2_000463.jpg"	0.994	0	0	0.006
"767"	"f000/wlh2_000556.jpg"	0.998	0	0	0.002
"768"	"f000/wlh2_000411.jpg"	0.856	0.088	0	0.056
"769"	"f000/wlh2_000966.jpg"	0.974	0.01	0	0.016
"770"	"f000/wlh2_000404.jpg"	0.542	0.28	0.002	0.176
"771"	"f000/wlh2_000788.jpg"	0.036	0.236	0	0.728
"772"	"f000/wlh2_000771.jpg"	0.91	0.036	0	0.054
"773"	"f000/wlh2_000807.jpg"	0.096	0.682	0	0.222
"774"	"f000/wlh2_000267.jpg"	0.026	0.248	0	0.726
"775"	"f000/wlh2_000881.jpg"	0.122	0.632	0	0.246
"776"	"f000/wlh2_000769.jpg"	0.014	0.252	0	0.734
"777"	"f000/wlh2_000849.jpg"	0.976	0.012	0	0.012
"778"	"f000/wlh2_000237.jpg"	0.766	0.116	0	0.118
"779"	"f000/wlh2_000307.jpg"	0.902	0.046	0.002	0.05
"780"	"f000/wlh2_000924.jpg"	0.022	0.932	0	0.046
"781"	"f000/wlh2_000720.jpg"	0.922	0.052	0.002	0.024
"782"	"f000/wlh2_000658.jpg"	0.876	0.03	0	0.094
"783"	"f000/wlh2_000713.jpg"	0.9	0.062	0	0.038
"784"	"f000/wlh2_000190.jpg"	0.806	0.082	0	0.112
